forecast_date,origin_port,destination_port,vessel_class,transit_days,avg_speed_knots
2023-07-08,GLADSTONE,PARADIP,Panamax,15.6,12.5
2023-07-09,HAY_POINT,VISAKHAPATNAM,Capesize,13.1,12.5
2023-07-09,TANJUNG_BARA,PARADIP,Supramax,7.8,12.5
2023-07-09,GLADSTONE,PARADIP,Panamax,15.1,12.5
2023-07-09,MAPUTO,VISAKHAPATNAM,Panamax,15.3,12.5
2023-07-09,NEWCASTLE,DHAMRA,Panamax,16.6,12.5
2023-07-09,HAY_POINT,DHAMRA,Capesize,14.8,12.5
2023-07-09,TANJUNG_BARA,DHAMRA,Supramax,7.7,12.5
2023-07-09,HAY_POINT,PARADIP,Capesize,15.0,12.5
2023-07-09,BALIKPAPAN,KAMARAJAR,Supramax,8.0,12.5
2023-07-09,RICHARDS_BAY,PARADIP,Capesize,15.8,12.5
2023-07-10,MAPUTO,VISAKHAPATNAM,Panamax,13.9,12.5
2023-07-10,NEWCASTLE,DHAMRA,Panamax,15.1,12.5
2023-07-10,TANJUNG_BARA,PARADIP,Supramax,8.7,12.5
2023-07-10,HAY_POINT,PARADIP,Capesize,15.4,12.5
2023-07-10,HAY_POINT,VISAKHAPATNAM,Capesize,14.7,12.5
2023-07-10,RICHARDS_BAY,PARADIP,Capesize,16.3,12.5
2023-07-10,GLADSTONE,PARADIP,Panamax,14.7,12.5
2023-07-10,BALIKPAPAN,KAMARAJAR,Supramax,8.0,12.5
2023-07-10,TANJUNG_BARA,DHAMRA,Supramax,7.2,12.5
2023-07-10,HAY_POINT,DHAMRA,Capesize,15.4,12.5
2023-07-11,HAY_POINT,PARADIP,Capesize,13.9,12.5
2023-07-11,BALIKPAPAN,KAMARAJAR,Supramax,8.6,12.5
2023-07-11,HAY_POINT,DHAMRA,Capesize,14.7,12.5
2023-07-11,GLADSTONE,PARADIP,Panamax,15.0,12.5
2023-07-11,NEWCASTLE,DHAMRA,Panamax,17.0,12.5
2023-07-11,TANJUNG_BARA,PARADIP,Supramax,8.8,12.5
2023-07-11,RICHARDS_BAY,PARADIP,Capesize,16.5,12.5
2023-07-11,MAPUTO,VISAKHAPATNAM,Panamax,14.4,12.5
2023-07-11,HAY_POINT,VISAKHAPATNAM,Capesize,13.0,12.5
2023-07-11,TANJUNG_BARA,DHAMRA,Supramax,7.6,12.5
2023-07-12,RICHARDS_BAY,PARADIP,Capesize,15.5,12.5
2023-07-12,TANJUNG_BARA,DHAMRA,Supramax,6.7,12.5
2023-07-12,MAPUTO,VISAKHAPATNAM,Panamax,14.4,12.5
2023-07-12,TANJUNG_BARA,PARADIP,Supramax,8.9,12.5
2023-07-12,HAY_POINT,VISAKHAPATNAM,Capesize,13.5,12.5
2023-07-12,GLADSTONE,PARADIP,Panamax,16.7,12.5
2023-07-12,BALIKPAPAN,KAMARAJAR,Supramax,8.5,12.5
2023-07-12,NEWCASTLE,DHAMRA,Panamax,15.6,12.5
2023-07-12,HAY_POINT,DHAMRA,Capesize,14.5,12.5
2023-07-12,HAY_POINT,PARADIP,Capesize,15.5,12.5
2023-07-13,BALIKPAPAN,KAMARAJAR,Supramax,7.5,12.5
2023-07-13,HAY_POINT,DHAMRA,Capesize,14.2,12.5
2023-07-13,GLADSTONE,PARADIP,Panamax,15.5,12.5
2023-07-13,TANJUNG_BARA,DHAMRA,Supramax,7.5,12.5
2023-07-13,TANJUNG_BARA,PARADIP,Supramax,7.2,12.5
2023-07-13,NEWCASTLE,DHAMRA,Panamax,16.1,12.5
2023-07-13,HAY_POINT,VISAKHAPATNAM,Capesize,14.5,12.5
2023-07-13,RICHARDS_BAY,PARADIP,Capesize,14.7,12.5
2023-07-13,HAY_POINT,PARADIP,Capesize,15.1,12.5
2023-07-13,MAPUTO,VISAKHAPATNAM,Panamax,15.1,12.5
2023-07-14,HAY_POINT,PARADIP,Capesize,14.4,12.5
2023-07-14,HAY_POINT,VISAKHAPATNAM,Capesize,14.6,12.5
2023-07-14,MAPUTO,VISAKHAPATNAM,Panamax,15.9,12.5
2023-07-14,HAY_POINT,DHAMRA,Capesize,13.9,12.5
2023-07-14,BALIKPAPAN,KAMARAJAR,Supramax,7.9,12.5
2023-07-14,GLADSTONE,PARADIP,Panamax,15.4,12.5
2023-07-14,RICHARDS_BAY,PARADIP,Capesize,15.4,12.5
2023-07-14,NEWCASTLE,DHAMRA,Panamax,16.1,12.5
2023-07-14,TANJUNG_BARA,PARADIP,Supramax,7.6,12.5
2023-07-14,TANJUNG_BARA,DHAMRA,Supramax,8.1,12.5
2023-07-15,BALIKPAPAN,KAMARAJAR,Supramax,6.3,12.5
2023-07-15,RICHARDS_BAY,PARADIP,Capesize,16.4,12.5
2023-07-15,TANJUNG_BARA,PARADIP,Supramax,8.7,12.5
2023-07-15,HAY_POINT,DHAMRA,Capesize,15.5,12.5
2023-07-15,NEWCASTLE,DHAMRA,Panamax,16.2,12.5
2023-07-15,HAY_POINT,VISAKHAPATNAM,Capesize,13.6,12.5
2023-07-15,MAPUTO,VISAKHAPATNAM,Panamax,15.0,12.5
2023-07-15,TANJUNG_BARA,DHAMRA,Supramax,10.9,12.5
2023-07-15,GLADSTONE,PARADIP,Panamax,15.5,12.5
2023-07-15,HAY_POINT,PARADIP,Capesize,14.9,12.5
2023-07-16,TANJUNG_BARA,PARADIP,Supramax,8.6,12.5
2023-07-16,TANJUNG_BARA,DHAMRA,Supramax,8.7,12.5
2023-07-16,RICHARDS_BAY,PARADIP,Capesize,14.3,12.5
2023-07-16,BALIKPAPAN,KAMARAJAR,Supramax,7.1,12.5
2023-07-16,GLADSTONE,PARADIP,Panamax,14.4,12.5
2023-07-16,HAY_POINT,PARADIP,Capesize,14.9,12.5
2023-07-16,HAY_POINT,VISAKHAPATNAM,Capesize,13.1,12.5
2023-07-16,HAY_POINT,DHAMRA,Capesize,14.7,12.5
2023-07-16,NEWCASTLE,DHAMRA,Panamax,15.1,12.5
2023-07-16,MAPUTO,VISAKHAPATNAM,Panamax,13.9,12.5
2023-07-17,TANJUNG_BARA,PARADIP,Supramax,8.5,12.5
2023-07-17,HAY_POINT,VISAKHAPATNAM,Capesize,13.2,12.5
2023-07-17,HAY_POINT,PARADIP,Capesize,13.8,12.5
2023-07-17,BALIKPAPAN,KAMARAJAR,Supramax,8.0,12.5
2023-07-17,MAPUTO,VISAKHAPATNAM,Panamax,15.8,12.5
2023-07-17,RICHARDS_BAY,PARADIP,Capesize,15.4,12.5
2023-07-17,TANJUNG_BARA,DHAMRA,Supramax,8.5,12.5
2023-07-17,HAY_POINT,DHAMRA,Capesize,14.9,12.5
2023-07-17,GLADSTONE,PARADIP,Panamax,14.9,12.5
2023-07-17,NEWCASTLE,DHAMRA,Panamax,16.5,12.5
2023-07-18,NEWCASTLE,DHAMRA,Panamax,17.6,12.5
2023-07-18,HAY_POINT,DHAMRA,Capesize,13.3,12.5
2023-07-18,HAY_POINT,PARADIP,Capesize,14.9,12.5
2023-07-18,TANJUNG_BARA,DHAMRA,Supramax,8.4,12.5
2023-07-18,MAPUTO,VISAKHAPATNAM,Panamax,15.0,12.5
2023-07-18,GLADSTONE,PARADIP,Panamax,15.4,12.5
2023-07-18,HAY_POINT,VISAKHAPATNAM,Capesize,14.3,12.5
2023-07-18,TANJUNG_BARA,PARADIP,Supramax,8.6,12.5
2023-07-18,BALIKPAPAN,KAMARAJAR,Supramax,7.6,12.5
2023-07-18,RICHARDS_BAY,PARADIP,Capesize,15.2,12.5
2023-07-19,RICHARDS_BAY,PARADIP,Capesize,14.0,12.5
2023-07-19,MAPUTO,VISAKHAPATNAM,Panamax,15.9,12.5
2023-07-19,GLADSTONE,PARADIP,Panamax,15.7,12.5
2023-07-19,HAY_POINT,VISAKHAPATNAM,Capesize,15.0,12.5
2023-07-19,HAY_POINT,DHAMRA,Capesize,15.0,12.5
2023-07-19,NEWCASTLE,DHAMRA,Panamax,16.9,12.5
2023-07-19,TANJUNG_BARA,DHAMRA,Supramax,8.5,12.5
2023-07-19,BALIKPAPAN,KAMARAJAR,Supramax,9.3,12.5
2023-07-19,TANJUNG_BARA,PARADIP,Supramax,8.2,12.5
2023-07-19,HAY_POINT,PARADIP,Capesize,13.8,12.5
