forecast_date,origin_port,destination_port,cargo_type,bunker_vlsfo_usd_ton,coal_type,import_volume_tons
2023-05-26,BALIKPAPAN,KAMARAJAR,Thermal Coal,554.1,Thermal Coal,70000.0
2023-05-26,TANJUNG_BARA,PARADIP,Thermal Coal,554.1,Thermal Coal,70000.0
2023-05-26,RICHARDS_BAY,PARADIP,Thermal Coal,554.1,Thermal Coal,70000.0
2023-05-26,MAPUTO,VISAKHAPATNAM,Coking Coal,554.1,Coking Coal,70000.0
2023-05-26,HAY_POINT,DHAMRA,Coking Coal,554.1,Coking Coal,70000.0
2023-05-26,TANJUNG_BARA,DHAMRA,Thermal Coal,554.1,Thermal Coal,70000.0
2023-05-27,TANJUNG_BARA,DHAMRA,Thermal Coal,553.9,Thermal Coal,70000.0
2023-05-27,HAY_POINT,VISAKHAPATNAM,Coking Coal,553.9,Coking Coal,70000.0
2023-05-27,NEWCASTLE,DHAMRA,Thermal Coal,553.9,Thermal Coal,70000.0
2023-05-27,GLADSTONE,PARADIP,Coking Coal,553.9,Coking Coal,70000.0
2023-05-27,RICHARDS_BAY,PARADIP,Thermal Coal,553.9,Thermal Coal,70000.0
2023-05-27,HAY_POINT,PARADIP,Coking Coal,553.9,Coking Coal,70000.0
2023-05-27,HAY_POINT,DHAMRA,Coking Coal,553.9,Coking Coal,70000.0
2023-05-27,TANJUNG_BARA,PARADIP,Thermal Coal,553.9,Thermal Coal,70000.0
2023-05-27,BALIKPAPAN,KAMARAJAR,Thermal Coal,553.9,Thermal Coal,70000.0
2023-05-27,MAPUTO,VISAKHAPATNAM,Coking Coal,553.9,Coking Coal,70000.0
2023-05-28,RICHARDS_BAY,PARADIP,Thermal Coal,545.6,Thermal Coal,70000.0
2023-05-28,HAY_POINT,PARADIP,Coking Coal,545.6,Coking Coal,70000.0
2023-05-28,HAY_POINT,DHAMRA,Coking Coal,545.6,Coking Coal,70000.0
2023-05-28,TANJUNG_BARA,PARADIP,Thermal Coal,545.6,Thermal Coal,70000.0
2023-05-28,HAY_POINT,VISAKHAPATNAM,Coking Coal,545.6,Coking Coal,70000.0
2023-05-28,GLADSTONE,PARADIP,Coking Coal,545.6,Coking Coal,70000.0
2023-05-28,NEWCASTLE,DHAMRA,Thermal Coal,545.6,Thermal Coal,70000.0
2023-05-28,BALIKPAPAN,KAMARAJAR,Thermal Coal,545.6,Thermal Coal,70000.0
2023-05-28,TANJUNG_BARA,DHAMRA,Thermal Coal,545.6,Thermal Coal,70000.0
2023-05-28,MAPUTO,VISAKHAPATNAM,Coking Coal,545.6,Coking Coal,70000.0
2023-05-29,TANJUNG_BARA,DHAMRA,Thermal Coal,548.3,Thermal Coal,70000.0
2023-05-29,BALIKPAPAN,KAMARAJAR,Thermal Coal,548.3,Thermal Coal,70000.0
2023-05-29,RICHARDS_BAY,PARADIP,Thermal Coal,548.3,Thermal Coal,70000.0
2023-05-29,NEWCASTLE,DHAMRA,Thermal Coal,548.3,Thermal Coal,70000.0
2023-05-29,HAY_POINT,PARADIP,Coking Coal,548.3,Coking Coal,70000.0
2023-05-29,TANJUNG_BARA,PARADIP,Thermal Coal,548.3,Thermal Coal,70000.0
2023-05-29,MAPUTO,VISAKHAPATNAM,Coking Coal,548.3,Coking Coal,70000.0
2023-05-29,HAY_POINT,DHAMRA,Coking Coal,548.3,Coking Coal,70000.0
2023-05-29,HAY_POINT,VISAKHAPATNAM,Coking Coal,548.3,Coking Coal,70000.0
2023-05-29,GLADSTONE,PARADIP,Coking Coal,548.3,Coking Coal,70000.0
2023-05-30,HAY_POINT,VISAKHAPATNAM,Coking Coal,546.2,Coking Coal,70000.0
2023-05-30,MAPUTO,VISAKHAPATNAM,Coking Coal,546.2,Coking Coal,70000.0
2023-05-30,TANJUNG_BARA,DHAMRA,Thermal Coal,546.2,Thermal Coal,70000.0
2023-05-30,TANJUNG_BARA,PARADIP,Thermal Coal,546.2,Thermal Coal,70000.0
2023-05-30,BALIKPAPAN,KAMARAJAR,Thermal Coal,546.2,Thermal Coal,70000.0
2023-05-30,GLADSTONE,PARADIP,Coking Coal,546.2,Coking Coal,70000.0
2023-05-30,RICHARDS_BAY,PARADIP,Thermal Coal,546.2,Thermal Coal,70000.0
2023-05-30,HAY_POINT,DHAMRA,Coking Coal,546.2,Coking Coal,70000.0
2023-05-30,NEWCASTLE,DHAMRA,Thermal Coal,546.2,Thermal Coal,70000.0
2023-05-30,HAY_POINT,PARADIP,Coking Coal,546.2,Coking Coal,70000.0
2023-05-31,RICHARDS_BAY,PARADIP,Thermal Coal,550.0,Thermal Coal,70000.0
2023-05-31,NEWCASTLE,DHAMRA,Thermal Coal,550.0,Thermal Coal,70000.0
2023-05-31,BALIKPAPAN,KAMARAJAR,Thermal Coal,550.0,Thermal Coal,70000.0
2023-05-31,TANJUNG_BARA,DHAMRA,Thermal Coal,550.0,Thermal Coal,70000.0
2023-05-31,HAY_POINT,DHAMRA,Coking Coal,550.0,Coking Coal,70000.0
2023-05-31,MAPUTO,VISAKHAPATNAM,Coking Coal,550.0,Coking Coal,70000.0
2023-05-31,TANJUNG_BARA,PARADIP,Thermal Coal,550.0,Thermal Coal,70000.0
2023-05-31,HAY_POINT,VISAKHAPATNAM,Coking Coal,550.0,Coking Coal,70000.0
2023-05-31,HAY_POINT,PARADIP,Coking Coal,550.0,Coking Coal,70000.0
2023-05-31,GLADSTONE,PARADIP,Coking Coal,550.0,Coking Coal,70000.0
2023-06-01,NEWCASTLE,DHAMRA,Thermal Coal,547.9,Thermal Coal,70000.0
2023-06-01,TANJUNG_BARA,DHAMRA,Thermal Coal,547.9,Thermal Coal,70000.0
2023-06-01,HAY_POINT,DHAMRA,Coking Coal,547.9,Coking Coal,70000.0
2023-06-01,HAY_POINT,VISAKHAPATNAM,Coking Coal,547.9,Coking Coal,70000.0
2023-06-01,MAPUTO,VISAKHAPATNAM,Coking Coal,547.9,Coking Coal,70000.0
2023-06-01,HAY_POINT,PARADIP,Coking Coal,547.9,Coking Coal,70000.0
2023-06-01,TANJUNG_BARA,PARADIP,Thermal Coal,547.9,Thermal Coal,70000.0
2023-06-01,BALIKPAPAN,KAMARAJAR,Thermal Coal,547.9,Thermal Coal,70000.0
2023-06-01,RICHARDS_BAY,PARADIP,Thermal Coal,547.9,Thermal Coal,70000.0
2023-06-01,GLADSTONE,PARADIP,Coking Coal,547.9,Coking Coal,70000.0
2023-06-02,RICHARDS_BAY,PARADIP,Thermal Coal,543.8,Thermal Coal,70000.0
2023-06-02,TANJUNG_BARA,PARADIP,Thermal Coal,543.8,Thermal Coal,70000.0
2023-06-02,HAY_POINT,VISAKHAPATNAM,Coking Coal,543.8,Coking Coal,70000.0
2023-06-02,NEWCASTLE,DHAMRA,Thermal Coal,543.8,Thermal Coal,70000.0
2023-06-02,TANJUNG_BARA,DHAMRA,Thermal Coal,543.8,Thermal Coal,70000.0
2023-06-02,GLADSTONE,PARADIP,Coking Coal,543.8,Coking Coal,70000.0
2023-06-02,HAY_POINT,PARADIP,Coking Coal,543.8,Coking Coal,70000.0
2023-06-02,HAY_POINT,DHAMRA,Coking Coal,543.8,Coking Coal,70000.0
2023-06-02,MAPUTO,VISAKHAPATNAM,Coking Coal,543.8,Coking Coal,70000.0
2023-06-02,BALIKPAPAN,KAMARAJAR,Thermal Coal,543.8,Thermal Coal,70000.0
2023-06-03,HAY_POINT,DHAMRA,Coking Coal,551.6,Coking Coal,70000.0
2023-06-03,HAY_POINT,PARADIP,Coking Coal,551.6,Coking Coal,70000.0
2023-06-03,NEWCASTLE,DHAMRA,Thermal Coal,551.6,Thermal Coal,70000.0
2023-06-03,MAPUTO,VISAKHAPATNAM,Coking Coal,551.6,Coking Coal,70000.0
2023-06-03,HAY_POINT,VISAKHAPATNAM,Coking Coal,551.6,Coking Coal,70000.0
2023-06-03,TANJUNG_BARA,DHAMRA,Thermal Coal,551.6,Thermal Coal,70000.0
2023-06-03,TANJUNG_BARA,PARADIP,Thermal Coal,551.6,Thermal Coal,70000.0
2023-06-03,RICHARDS_BAY,PARADIP,Thermal Coal,551.6,Thermal Coal,70000.0
2023-06-03,BALIKPAPAN,KAMARAJAR,Thermal Coal,551.6,Thermal Coal,70000.0
2023-06-03,GLADSTONE,PARADIP,Coking Coal,551.6,Coking Coal,70000.0
2023-06-04,TANJUNG_BARA,PARADIP,Thermal Coal,552.5,Thermal Coal,70000.0
2023-06-04,TANJUNG_BARA,DHAMRA,Thermal Coal,552.5,Thermal Coal,70000.0
2023-06-04,HAY_POINT,DHAMRA,Coking Coal,552.5,Coking Coal,70000.0
2023-06-04,RICHARDS_BAY,PARADIP,Thermal Coal,552.5,Thermal Coal,70000.0
2023-06-04,HAY_POINT,PARADIP,Coking Coal,552.5,Coking Coal,70000.0
2023-06-04,HAY_POINT,VISAKHAPATNAM,Coking Coal,552.5,Coking Coal,70000.0
2023-06-04,NEWCASTLE,DHAMRA,Thermal Coal,552.5,Thermal Coal,70000.0
2023-06-04,GLADSTONE,PARADIP,Coking Coal,552.5,Coking Coal,70000.0
2023-06-04,BALIKPAPAN,KAMARAJAR,Thermal Coal,552.5,Thermal Coal,70000.0
2023-06-04,MAPUTO,VISAKHAPATNAM,Coking Coal,552.5,Coking Coal,70000.0
2023-06-05,TANJUNG_BARA,DHAMRA,Thermal Coal,554.9,Thermal Coal,70000.0
2023-06-05,HAY_POINT,DHAMRA,Coking Coal,554.9,Coking Coal,70000.0
2023-06-05,NEWCASTLE,DHAMRA,Thermal Coal,554.9,Thermal Coal,70000.0
2023-06-05,RICHARDS_BAY,PARADIP,Thermal Coal,554.9,Thermal Coal,70000.0
2023-06-05,TANJUNG_BARA,PARADIP,Thermal Coal,554.9,Thermal Coal,70000.0
2023-06-05,GLADSTONE,PARADIP,Coking Coal,554.9,Coking Coal,70000.0
2023-06-05,HAY_POINT,PARADIP,Coking Coal,554.9,Coking Coal,70000.0
2023-06-05,MAPUTO,VISAKHAPATNAM,Coking Coal,554.9,Coking Coal,70000.0
2023-06-05,BALIKPAPAN,KAMARAJAR,Thermal Coal,554.9,Thermal Coal,70000.0
2023-06-05,HAY_POINT,VISAKHAPATNAM,Coking Coal,554.9,Coking Coal,70000.0
2023-06-06,GLADSTONE,PARADIP,Coking Coal,552.6,Coking Coal,70000.0
2023-06-06,TANJUNG_BARA,DHAMRA,Thermal Coal,552.6,Thermal Coal,70000.0
2023-06-06,HAY_POINT,PARADIP,Coking Coal,552.6,Coking Coal,70000.0
2023-06-06,HAY_POINT,DHAMRA,Coking Coal,552.6,Coking Coal,70000.0
2023-06-06,NEWCASTLE,DHAMRA,Thermal Coal,552.6,Thermal Coal,70000.0
2023-06-06,RICHARDS_BAY,PARADIP,Thermal Coal,552.6,Thermal Coal,70000.0
2023-06-06,HAY_POINT,VISAKHAPATNAM,Coking Coal,552.6,Coking Coal,70000.0
2023-06-06,MAPUTO,VISAKHAPATNAM,Coking Coal,552.6,Coking Coal,70000.0
2023-06-06,BALIKPAPAN,KAMARAJAR,Thermal Coal,552.6,Thermal Coal,70000.0
2023-06-06,TANJUNG_BARA,PARADIP,Thermal Coal,552.6,Thermal Coal,70000.0
2023-06-07,HAY_POINT,VISAKHAPATNAM,Coking Coal,546.6,Coking Coal,70000.0
2023-06-07,RICHARDS_BAY,PARADIP,Thermal Coal,546.6,Thermal Coal,70000.0
2023-06-07,GLADSTONE,PARADIP,Coking Coal,546.6,Coking Coal,70000.0
2023-06-07,BALIKPAPAN,KAMARAJAR,Thermal Coal,546.6,Thermal Coal,70000.0
2023-06-07,MAPUTO,VISAKHAPATNAM,Coking Coal,546.6,Coking Coal,70000.0
2023-06-07,TANJUNG_BARA,DHAMRA,Thermal Coal,546.6,Thermal Coal,70000.0
2023-06-07,HAY_POINT,DHAMRA,Coking Coal,546.6,Coking Coal,70000.0
2023-06-07,NEWCASTLE,DHAMRA,Thermal Coal,546.6,Thermal Coal,70000.0
2023-06-07,HAY_POINT,PARADIP,Coking Coal,546.6,Coking Coal,70000.0
2023-06-07,TANJUNG_BARA,PARADIP,Thermal Coal,546.6,Thermal Coal,70000.0
2023-06-08,HAY_POINT,VISAKHAPATNAM,Coking Coal,545.6,Coking Coal,70000.0
2023-06-08,HAY_POINT,DHAMRA,Coking Coal,545.6,Coking Coal,70000.0
2023-06-08,TANJUNG_BARA,PARADIP,Thermal Coal,545.6,Thermal Coal,70000.0
2023-06-08,NEWCASTLE,DHAMRA,Thermal Coal,545.6,Thermal Coal,70000.0
2023-06-08,BALIKPAPAN,KAMARAJAR,Thermal Coal,545.6,Thermal Coal,70000.0
2023-06-08,MAPUTO,VISAKHAPATNAM,Coking Coal,545.6,Coking Coal,70000.0
2023-06-08,GLADSTONE,PARADIP,Coking Coal,545.6,Coking Coal,70000.0
2023-06-08,RICHARDS_BAY,PARADIP,Thermal Coal,545.6,Thermal Coal,70000.0
2023-06-08,TANJUNG_BARA,DHAMRA,Thermal Coal,545.6,Thermal Coal,70000.0
2023-06-08,HAY_POINT,PARADIP,Coking Coal,545.6,Coking Coal,70000.0
2023-06-09,TANJUNG_BARA,DHAMRA,Thermal Coal,557.9,Thermal Coal,70000.0
2023-06-09,BALIKPAPAN,KAMARAJAR,Thermal Coal,557.9,Thermal Coal,70000.0
2023-06-09,HAY_POINT,PARADIP,Coking Coal,557.9,Coking Coal,70000.0
2023-06-09,RICHARDS_BAY,PARADIP,Thermal Coal,557.9,Thermal Coal,70000.0
2023-06-09,HAY_POINT,VISAKHAPATNAM,Coking Coal,557.9,Coking Coal,70000.0
2023-06-09,HAY_POINT,DHAMRA,Coking Coal,557.9,Coking Coal,70000.0
2023-06-09,GLADSTONE,PARADIP,Coking Coal,557.9,Coking Coal,70000.0
2023-06-09,NEWCASTLE,DHAMRA,Thermal Coal,557.9,Thermal Coal,70000.0
2023-06-09,MAPUTO,VISAKHAPATNAM,Coking Coal,557.9,Coking Coal,70000.0
2023-06-09,TANJUNG_BARA,PARADIP,Thermal Coal,557.9,Thermal Coal,70000.0
2023-06-10,BALIKPAPAN,KAMARAJAR,Thermal Coal,554.1,Thermal Coal,70000.0
2023-06-10,RICHARDS_BAY,PARADIP,Thermal Coal,554.1,Thermal Coal,70000.0
2023-06-10,NEWCASTLE,DHAMRA,Thermal Coal,554.1,Thermal Coal,70000.0
2023-06-10,MAPUTO,VISAKHAPATNAM,Coking Coal,554.1,Coking Coal,70000.0
2023-06-10,HAY_POINT,VISAKHAPATNAM,Coking Coal,554.1,Coking Coal,70000.0
2023-06-10,GLADSTONE,PARADIP,Coking Coal,554.1,Coking Coal,70000.0
2023-06-10,HAY_POINT,PARADIP,Coking Coal,554.1,Coking Coal,70000.0
2023-06-10,HAY_POINT,DHAMRA,Coking Coal,554.1,Coking Coal,70000.0
2023-06-10,TANJUNG_BARA,PARADIP,Thermal Coal,554.1,Thermal Coal,70000.0
2023-06-10,TANJUNG_BARA,DHAMRA,Thermal Coal,554.1,Thermal Coal,70000.0
2023-06-11,NEWCASTLE,DHAMRA,Thermal Coal,551.0,Thermal Coal,70000.0
2023-06-11,HAY_POINT,DHAMRA,Coking Coal,551.0,Coking Coal,70000.0
2023-06-11,GLADSTONE,PARADIP,Coking Coal,551.0,Coking Coal,70000.0
2023-06-11,TANJUNG_BARA,DHAMRA,Thermal Coal,551.0,Thermal Coal,70000.0
2023-06-11,MAPUTO,VISAKHAPATNAM,Coking Coal,551.0,Coking Coal,70000.0
2023-06-11,HAY_POINT,VISAKHAPATNAM,Coking Coal,551.0,Coking Coal,70000.0
2023-06-11,HAY_POINT,PARADIP,Coking Coal,551.0,Coking Coal,70000.0
2023-06-11,BALIKPAPAN,KAMARAJAR,Thermal Coal,551.0,Thermal Coal,70000.0
2023-06-11,TANJUNG_BARA,PARADIP,Thermal Coal,551.0,Thermal Coal,70000.0
2023-06-11,RICHARDS_BAY,PARADIP,Thermal Coal,551.0,Thermal Coal,70000.0
2023-06-12,NEWCASTLE,DHAMRA,Thermal Coal,546.7,Thermal Coal,70000.0
2023-06-12,BALIKPAPAN,KAMARAJAR,Thermal Coal,546.7,Thermal Coal,70000.0
2023-06-12,TANJUNG_BARA,PARADIP,Thermal Coal,546.7,Thermal Coal,70000.0
2023-06-12,RICHARDS_BAY,PARADIP,Thermal Coal,546.7,Thermal Coal,70000.0
2023-06-12,HAY_POINT,DHAMRA,Coking Coal,546.7,Coking Coal,70000.0
2023-06-12,HAY_POINT,VISAKHAPATNAM,Coking Coal,546.7,Coking Coal,70000.0
2023-06-12,GLADSTONE,PARADIP,Coking Coal,546.7,Coking Coal,70000.0
2023-06-12,MAPUTO,VISAKHAPATNAM,Coking Coal,546.7,Coking Coal,70000.0
2023-06-12,TANJUNG_BARA,DHAMRA,Thermal Coal,546.7,Thermal Coal,70000.0
2023-06-12,HAY_POINT,PARADIP,Coking Coal,546.7,Coking Coal,70000.0
2023-06-13,RICHARDS_BAY,PARADIP,Thermal Coal,546.7,Thermal Coal,70000.0
2023-06-13,TANJUNG_BARA,DHAMRA,Thermal Coal,546.7,Thermal Coal,70000.0
2023-06-13,TANJUNG_BARA,PARADIP,Thermal Coal,546.7,Thermal Coal,70000.0
2023-06-13,NEWCASTLE,DHAMRA,Thermal Coal,546.7,Thermal Coal,70000.0
2023-06-13,MAPUTO,VISAKHAPATNAM,Coking Coal,546.7,Coking Coal,70000.0
2023-06-13,GLADSTONE,PARADIP,Coking Coal,546.7,Coking Coal,70000.0
2023-06-13,BALIKPAPAN,KAMARAJAR,Thermal Coal,546.7,Thermal Coal,70000.0
2023-06-13,HAY_POINT,PARADIP,Coking Coal,546.7,Coking Coal,70000.0
2023-06-13,HAY_POINT,DHAMRA,Coking Coal,546.7,Coking Coal,70000.0
2023-06-13,HAY_POINT,VISAKHAPATNAM,Coking Coal,546.7,Coking Coal,70000.0
2023-06-14,MAPUTO,VISAKHAPATNAM,Coking Coal,543.2,Coking Coal,70000.0
2023-06-14,TANJUNG_BARA,DHAMRA,Thermal Coal,543.2,Thermal Coal,70000.0
2023-06-14,NEWCASTLE,DHAMRA,Thermal Coal,543.2,Thermal Coal,70000.0
2023-06-14,HAY_POINT,DHAMRA,Coking Coal,543.2,Coking Coal,70000.0
2023-06-14,HAY_POINT,PARADIP,Coking Coal,543.2,Coking Coal,70000.0
2023-06-14,TANJUNG_BARA,PARADIP,Thermal Coal,543.2,Thermal Coal,70000.0
2023-06-14,GLADSTONE,PARADIP,Coking Coal,543.2,Coking Coal,70000.0
2023-06-14,HAY_POINT,VISAKHAPATNAM,Coking Coal,543.2,Coking Coal,70000.0
2023-06-14,BALIKPAPAN,KAMARAJAR,Thermal Coal,543.2,Thermal Coal,70000.0
2023-06-14,RICHARDS_BAY,PARADIP,Thermal Coal,543.2,Thermal Coal,70000.0
2023-06-15,TANJUNG_BARA,DHAMRA,Thermal Coal,539.1,Thermal Coal,70000.0
2023-06-15,GLADSTONE,PARADIP,Coking Coal,539.1,Coking Coal,70000.0
2023-06-15,HAY_POINT,DHAMRA,Coking Coal,539.1,Coking Coal,70000.0
2023-06-15,HAY_POINT,PARADIP,Coking Coal,539.1,Coking Coal,70000.0
2023-06-15,NEWCASTLE,DHAMRA,Thermal Coal,539.1,Thermal Coal,70000.0
2023-06-15,BALIKPAPAN,KAMARAJAR,Thermal Coal,539.1,Thermal Coal,70000.0
2023-06-15,HAY_POINT,VISAKHAPATNAM,Coking Coal,539.1,Coking Coal,70000.0
2023-06-15,TANJUNG_BARA,PARADIP,Thermal Coal,539.1,Thermal Coal,70000.0
2023-06-15,MAPUTO,VISAKHAPATNAM,Coking Coal,539.1,Coking Coal,70000.0
2023-06-15,RICHARDS_BAY,PARADIP,Thermal Coal,539.1,Thermal Coal,70000.0
2023-06-16,HAY_POINT,DHAMRA,Coking Coal,533.6,Coking Coal,70000.0
2023-06-16,TANJUNG_BARA,DHAMRA,Thermal Coal,533.6,Thermal Coal,70000.0
2023-06-16,TANJUNG_BARA,PARADIP,Thermal Coal,533.6,Thermal Coal,70000.0
2023-06-16,GLADSTONE,PARADIP,Coking Coal,533.6,Coking Coal,70000.0
2023-06-16,NEWCASTLE,DHAMRA,Thermal Coal,533.6,Thermal Coal,70000.0
2023-06-16,MAPUTO,VISAKHAPATNAM,Coking Coal,533.6,Coking Coal,70000.0
2023-06-16,HAY_POINT,PARADIP,Coking Coal,533.6,Coking Coal,70000.0
2023-06-16,BALIKPAPAN,KAMARAJAR,Thermal Coal,533.6,Thermal Coal,70000.0
2023-06-16,HAY_POINT,VISAKHAPATNAM,Coking Coal,533.6,Coking Coal,70000.0
2023-06-16,RICHARDS_BAY,PARADIP,Thermal Coal,533.6,Thermal Coal,70000.0
2023-06-17,GLADSTONE,PARADIP,Coking Coal,528.0,Coking Coal,70000.0
2023-06-17,TANJUNG_BARA,DHAMRA,Thermal Coal,528.0,Thermal Coal,70000.0
2023-06-17,BALIKPAPAN,KAMARAJAR,Thermal Coal,528.0,Thermal Coal,70000.0
2023-06-17,NEWCASTLE,DHAMRA,Thermal Coal,528.0,Thermal Coal,70000.0
2023-06-17,MAPUTO,VISAKHAPATNAM,Coking Coal,528.0,Coking Coal,70000.0
2023-06-17,HAY_POINT,PARADIP,Coking Coal,528.0,Coking Coal,70000.0
2023-06-17,TANJUNG_BARA,PARADIP,Thermal Coal,528.0,Thermal Coal,70000.0
2023-06-17,HAY_POINT,VISAKHAPATNAM,Coking Coal,528.0,Coking Coal,70000.0
2023-06-17,HAY_POINT,DHAMRA,Coking Coal,528.0,Coking Coal,70000.0
2023-06-17,RICHARDS_BAY,PARADIP,Thermal Coal,528.0,Thermal Coal,70000.0
2023-06-18,RICHARDS_BAY,PARADIP,Thermal Coal,526.0,Thermal Coal,70000.0
2023-06-18,BALIKPAPAN,KAMARAJAR,Thermal Coal,526.0,Thermal Coal,70000.0
2023-06-18,GLADSTONE,PARADIP,Coking Coal,526.0,Coking Coal,70000.0
2023-06-18,TANJUNG_BARA,PARADIP,Thermal Coal,526.0,Thermal Coal,70000.0
2023-06-18,HAY_POINT,VISAKHAPATNAM,Coking Coal,526.0,Coking Coal,70000.0
2023-06-18,TANJUNG_BARA,DHAMRA,Thermal Coal,526.0,Thermal Coal,70000.0
2023-06-18,HAY_POINT,DHAMRA,Coking Coal,526.0,Coking Coal,70000.0
2023-06-18,HAY_POINT,PARADIP,Coking Coal,526.0,Coking Coal,70000.0
2023-06-18,NEWCASTLE,DHAMRA,Thermal Coal,526.0,Thermal Coal,70000.0
2023-06-18,MAPUTO,VISAKHAPATNAM,Coking Coal,526.0,Coking Coal,70000.0
2023-06-19,HAY_POINT,DHAMRA,Coking Coal,526.2,Coking Coal,70000.0
2023-06-19,HAY_POINT,VISAKHAPATNAM,Coking Coal,526.2,Coking Coal,70000.0
2023-06-19,MAPUTO,VISAKHAPATNAM,Coking Coal,526.2,Coking Coal,70000.0
2023-06-19,TANJUNG_BARA,PARADIP,Thermal Coal,526.2,Thermal Coal,70000.0
2023-06-19,HAY_POINT,PARADIP,Coking Coal,526.2,Coking Coal,70000.0
2023-06-19,GLADSTONE,PARADIP,Coking Coal,526.2,Coking Coal,70000.0
2023-06-19,NEWCASTLE,DHAMRA,Thermal Coal,526.2,Thermal Coal,70000.0
2023-06-19,RICHARDS_BAY,PARADIP,Thermal Coal,526.2,Thermal Coal,70000.0
2023-06-19,BALIKPAPAN,KAMARAJAR,Thermal Coal,526.2,Thermal Coal,70000.0
2023-06-19,TANJUNG_BARA,DHAMRA,Thermal Coal,526.2,Thermal Coal,70000.0
2023-06-20,HAY_POINT,DHAMRA,Coking Coal,526.0,Coking Coal,70000.0
2023-06-20,RICHARDS_BAY,PARADIP,Thermal Coal,526.0,Thermal Coal,70000.0
2023-06-20,NEWCASTLE,DHAMRA,Thermal Coal,526.0,Thermal Coal,70000.0
2023-06-20,HAY_POINT,PARADIP,Coking Coal,526.0,Coking Coal,70000.0
2023-06-20,MAPUTO,VISAKHAPATNAM,Coking Coal,526.0,Coking Coal,70000.0
2023-06-20,TANJUNG_BARA,DHAMRA,Thermal Coal,526.0,Thermal Coal,70000.0
2023-06-20,TANJUNG_BARA,PARADIP,Thermal Coal,526.0,Thermal Coal,70000.0
2023-06-20,BALIKPAPAN,KAMARAJAR,Thermal Coal,526.0,Thermal Coal,70000.0
2023-06-20,HAY_POINT,VISAKHAPATNAM,Coking Coal,526.0,Coking Coal,70000.0
2023-06-20,GLADSTONE,PARADIP,Coking Coal,526.0,Coking Coal,70000.0
2023-06-21,RICHARDS_BAY,PARADIP,Thermal Coal,523.7,Thermal Coal,70000.0
2023-06-21,NEWCASTLE,DHAMRA,Thermal Coal,523.7,Thermal Coal,70000.0
2023-06-21,HAY_POINT,DHAMRA,Coking Coal,523.7,Coking Coal,70000.0
2023-06-21,TANJUNG_BARA,PARADIP,Thermal Coal,523.7,Thermal Coal,70000.0
2023-06-21,BALIKPAPAN,KAMARAJAR,Thermal Coal,523.7,Thermal Coal,70000.0
2023-06-21,MAPUTO,VISAKHAPATNAM,Coking Coal,523.7,Coking Coal,70000.0
2023-06-21,GLADSTONE,PARADIP,Coking Coal,523.7,Coking Coal,70000.0
2023-06-21,HAY_POINT,PARADIP,Coking Coal,523.7,Coking Coal,70000.0
2023-06-21,TANJUNG_BARA,DHAMRA,Thermal Coal,523.7,Thermal Coal,70000.0
2023-06-21,HAY_POINT,VISAKHAPATNAM,Coking Coal,523.7,Coking Coal,70000.0
2023-06-22,HAY_POINT,VISAKHAPATNAM,Coking Coal,519.8,Coking Coal,70000.0
2023-06-22,GLADSTONE,PARADIP,Coking Coal,519.8,Coking Coal,70000.0
2023-06-22,BALIKPAPAN,KAMARAJAR,Thermal Coal,519.8,Thermal Coal,70000.0
2023-06-22,NEWCASTLE,DHAMRA,Thermal Coal,519.8,Thermal Coal,70000.0
2023-06-22,TANJUNG_BARA,PARADIP,Thermal Coal,519.8,Thermal Coal,70000.0
2023-06-22,RICHARDS_BAY,PARADIP,Thermal Coal,519.8,Thermal Coal,70000.0
2023-06-22,MAPUTO,VISAKHAPATNAM,Coking Coal,519.8,Coking Coal,70000.0
2023-06-22,HAY_POINT,DHAMRA,Coking Coal,519.8,Coking Coal,70000.0
2023-06-22,HAY_POINT,PARADIP,Coking Coal,519.8,Coking Coal,70000.0
2023-06-22,TANJUNG_BARA,DHAMRA,Thermal Coal,519.8,Thermal Coal,70000.0
2023-06-23,HAY_POINT,PARADIP,Coking Coal,513.1,Coking Coal,70000.0
2023-06-23,HAY_POINT,DHAMRA,Coking Coal,513.1,Coking Coal,70000.0
2023-06-23,NEWCASTLE,DHAMRA,Thermal Coal,513.1,Thermal Coal,70000.0
2023-06-23,GLADSTONE,PARADIP,Coking Coal,513.1,Coking Coal,70000.0
2023-06-23,TANJUNG_BARA,PARADIP,Thermal Coal,513.1,Thermal Coal,70000.0
2023-06-23,TANJUNG_BARA,DHAMRA,Thermal Coal,513.1,Thermal Coal,70000.0
2023-06-23,MAPUTO,VISAKHAPATNAM,Coking Coal,513.1,Coking Coal,70000.0
2023-06-23,HAY_POINT,VISAKHAPATNAM,Coking Coal,513.1,Coking Coal,70000.0
2023-06-23,RICHARDS_BAY,PARADIP,Thermal Coal,513.1,Thermal Coal,70000.0
2023-06-23,BALIKPAPAN,KAMARAJAR,Thermal Coal,513.1,Thermal Coal,70000.0
2023-06-24,TANJUNG_BARA,DHAMRA,Thermal Coal,515.4,Thermal Coal,70000.0
2023-06-24,GLADSTONE,PARADIP,Coking Coal,515.4,Coking Coal,70000.0
2023-06-24,MAPUTO,VISAKHAPATNAM,Coking Coal,515.4,Coking Coal,70000.0
2023-06-24,HAY_POINT,PARADIP,Coking Coal,515.4,Coking Coal,70000.0
2023-06-24,HAY_POINT,VISAKHAPATNAM,Coking Coal,515.4,Coking Coal,70000.0
